track,artist,track_clean,artist_clean,final_emotion,reason
Ostinato Del Caminito,Black Prairie,ostinato del caminito,black prairie,fear,LYRICS_NOT_FOUND
Under Neptune's Cape,Clannad,under neptunes cape,clannad,fear,LYRICS_NOT_FOUND
Intensive Care,Barry Adamson,intensive care,barry adamson,fear,LYRICS_NOT_FOUND
Blue Skied Demon,Donato Wharton,blue skied demon,donato wharton,fear,LYRICS_NOT_FOUND
Diminished Responsibility,Fad Gadget,diminished responsibility,fad gadget,fear,LYRICS_NOT_FOUND
Lost In Fog,Thomas Newman,lost in fog,thomas newman,fear,LYRICS_NOT_FOUND
Lunar Life,U.S. Girls,lunar life,us girls,fear,LYRICS_NOT_FOUND
Andegavenses,Eyvind Kang,andegavenses,eyvind kang,fear,LYRICS_NOT_FOUND
8.8,Supersilent,8,supersilent,fear,LYRICS_NOT_FOUND
Inauguration Of The Pleasure Dome,Zero Kama,inauguration of the pleasure dome,zero kama,fear,LYRICS_NOT_FOUND
tcp d1 1 the swedish rhapsody irdial,The Conet Project,tcp d1 1 the swedish rhapsody irdial,the conet project,fear,LYRICS_NOT_FOUND
Bamboozel,Two Steps from Hell,bamboozel,two steps from hell,fear,LYRICS_NOT_FOUND
Stuffed Aubergine,Vangelis,stuffed aubergine,vangelis,fear,LYRICS_NOT_FOUND
Tree Line,武満徹,tree line,武満徹,fear,LYRICS_NOT_FOUND
Drone,Kenny Larkin,drone,kenny larkin,fear,LYRICS_NOT_FOUND
Gi Pai Pa Yul Chola,Yungchen Lhamo,gi pai pa yul chola,yungchen lhamo,fear,LYRICS_NOT_FOUND
As She Laughed,DJ Hidden,as she laughed,dj hidden,fear,LYRICS_NOT_FOUND
Hold Me Down,Scala,hold me down,scala,fear,LYRICS_NOT_FOUND
Infamous,Rufige Kru,infamous,rufige kru,fear,LYRICS_NOT_FOUND
Keskeisvoima / Centralforce,Pan Sonic,keskeisvoima centralforce,pan sonic,fear,LYRICS_NOT_FOUND
Il Palco N. 5,Ataraxia,il palco n 5,ataraxia,fear,LYRICS_NOT_FOUND
Der Weise,Walter Wegmüller,der weise,walter wegmüller,fear,LYRICS_NOT_FOUND
Angrboða,Arckanum,angrboða,arckanum,fear,LYRICS_NOT_FOUND
Dreaming of an Anthill (Teeming),The Residents,dreaming of an anthill teeming,the residents,fear,LYRICS_NOT_FOUND
Longtemps Pierrette d'Orient,Ataraxia,longtemps pierrette dorient,ataraxia,fear,LYRICS_NOT_FOUND
New Orleans,Barry Lynn,new orleans,barry lynn,fear,LYRICS_NOT_FOUND
Butterfly Song,Jocelyn Pook,butterfly song,jocelyn pook,fear,LYRICS_NOT_FOUND
Black Sunday,Moodymann,black sunday,moodymann,fear,LYRICS_NOT_FOUND
Into The Unseen,Hecq,into the unseen,hecq,fear,LYRICS_NOT_FOUND
Super Metroid Kindred OC ReMix,"pixietricks, zircon",super metroid kindred oc remix,pixietricks zircon,fear,LYRICS_NOT_FOUND
Ode to the Modern Woman,Mayonnaise,ode to the modern woman,mayonnaise,fear,LYRICS_NOT_FOUND
haunted house,近藤浩治,haunted house,近藤浩治,fear,LYRICS_NOT_FOUND
These Two Words,She Wants Revenge,these two words,she wants revenge,fear,LYRICS_NOT_FOUND
Mantis' Hymn,KCE Japan Sound Team,mantis hymn,kce japan sound team,fear,LYRICS_NOT_FOUND
Time to die,菅野よう子,time to die,菅野よう子,fear,LYRICS_NOT_FOUND
Wandering Arms,Scissors for Lefty,wandering arms,scissors for lefty,fear,LYRICS_NOT_FOUND
Lisieux,Édith Piaf,lisieux,édith piaf,fear,LYRICS_NOT_FOUND
The moment I could pray,Vittorio Vandelli,the moment i could pray,vittorio vandelli,fear,LYRICS_NOT_FOUND
The Secret Place (2005 Digital Remaster),Brian Eno,the secret place 2005 digital remaster,brian eno,fear,LYRICS_NOT_FOUND
Itch,Brothomstates,itch,brothomstates,fear,LYRICS_NOT_FOUND
Etretat,Ataraxia,etretat,ataraxia,fear,LYRICS_NOT_FOUND
Mountains Falling,Angelo Badalamenti,mountains falling,angelo badalamenti,fear,LYRICS_NOT_FOUND
La Mer (Live),Sarah Brightman,la mer live,sarah brightman,fear,LYRICS_NOT_FOUND
Unrest,大島ミチル,unrest,大島ミチル,fear,LYRICS_NOT_FOUND
Le Marais,Bark Cat Bark,le marais,bark cat bark,fear,LYRICS_NOT_FOUND
I Dig You (Vinyl B-Side By Cult Hero),The Cure,i dig you vinyl bside by cult hero,the cure,fear,LYRICS_NOT_FOUND
Resvete,Ricardo Villalobos & Max Loderbauer,resvete,ricardo villalobos max loderbauer,fear,LYRICS_NOT_FOUND
Whispers o'er the sea,Vittorio Vandelli,whispers oer the sea,vittorio vandelli,fear,LYRICS_NOT_FOUND
Dulcamara,Ataraxia,dulcamara,ataraxia,fear,LYRICS_NOT_FOUND
Goosewalk,Pram,goosewalk,pram,fear,LYRICS_NOT_FOUND
Iannis Xenakis - Hibiki-Han,Iannis Xenakis,iannis xenakis hibikihan,iannis xenakis,fear,LYRICS_NOT_FOUND
Wolfgang,Audio,wolfgang,audio,fear,LYRICS_NOT_FOUND
Hypnos,Oöphoi,hypnos,oöphoi,fear,LYRICS_NOT_FOUND
Eg Reiste I Minnet...,Trelldom,eg reiste i minnet,trelldom,fear,LYRICS_NOT_FOUND
Бескрайние Топи,Nokturnal Mortum,бескрайние топи,nokturnal mortum,fear,LYRICS_NOT_FOUND
Face to Face,Chris & Cosey,face to face,chris cosey,fear,LYRICS_NOT_FOUND
Blutrausch,Tyske Ludder,blutrausch,tyske ludder,fear,LYRICS_NOT_FOUND
Человеческое,Театр Яда,человеческое,театр яда,fear,LYRICS_NOT_FOUND
Haapavesi,Hannu,haapavesi,hannu,fear,LYRICS_NOT_FOUND
Fantasy Fiction,Quallofill,fantasy fiction,quallofill,fear,LYRICS_NOT_FOUND
Storms Of Fire And Ice,Midnight Odyssey,storms of fire and ice,midnight odyssey,fear,LYRICS_NOT_FOUND
Forbidden Mountain,George Bruns,forbidden mountain,george bruns,fear,LYRICS_NOT_FOUND
Broken Head,Cluster & Brian Eno,broken head,cluster brian eno,fear,LYRICS_NOT_FOUND
Follow Her Trace,Technology of Silence,follow her trace,technology of silence,fear,LYRICS_NOT_FOUND
Clear Water,Warsaw Village Band,clear water,warsaw village band,fear,LYRICS_NOT_FOUND
Idaho Crop Circles,Michael Hoenig,idaho crop circles,michael hoenig,fear,LYRICS_NOT_FOUND
Balfigore (Before the Feast),Chris & Cosey,balfigore before the feast,chris cosey,fear,LYRICS_NOT_FOUND
Beaming,Klara Lewis,beaming,klara lewis,fear,LYRICS_NOT_FOUND
Friday,Rio En Medio,friday,rio en medio,fear,LYRICS_NOT_FOUND
Brown Jenkin,Rudimentary Peni,brown jenkin,rudimentary peni,fear,LYRICS_NOT_FOUND
Fairies Wear Boots (Instrumental),Black Sabbath,fairies wear boots instrumental,black sabbath,fear,LYRICS_NOT_FOUND
Marker,Implodes,marker,implodes,fear,LYRICS_NOT_FOUND
Till Death Do Us Party,Combichrist,till death do us party,combichrist,fear,LYRICS_NOT_FOUND
Dialect,Christian Scott,dialect,christian scott,fear,LYRICS_NOT_FOUND
Psyche (Killing Joke),Marc Collin,psyche killing joke,marc collin,fear,LYRICS_NOT_FOUND
Fuck the Labels,Limewax,fuck the labels,limewax,fear,LYRICS_NOT_FOUND
Surveillance,Noise Unit,surveillance,noise unit,fear,LYRICS_NOT_FOUND
You Gotta Move,Richard Hell and the Voidoids,you gotta move,richard hell and the voidoids,fear,LYRICS_NOT_FOUND
Look! A Dollar,Quit Your Dayjob,look a dollar,quit your dayjob,fear,LYRICS_NOT_FOUND
I Will Find You,GoodBooks,i will find you,goodbooks,fear,LYRICS_NOT_FOUND
Lieslieslies (Known Unknown Lies Mix),Ministry,lieslieslies known unknown lies mix,ministry,fear,LYRICS_NOT_FOUND
Peddlers of Doom,Mood,peddlers of doom,mood,fear,LYRICS_NOT_FOUND
NeuWorldBrave,DYM,neuworldbrave,dym,fear,LYRICS_NOT_FOUND
Turbulence (Remix),Del Tha Funkee Homosapien,turbulence remix,del tha funkee homosapien,fear,LYRICS_NOT_FOUND
Three's A Crowd,Fear of Flying,threes a crowd,fear of flying,fear,LYRICS_NOT_FOUND
Ultimatum,Hybrid,ultimatum,hybrid,fear,LYRICS_NOT_FOUND
God In My Head,Retractor,god in my head,retractor,fear,LYRICS_NOT_FOUND
Clubbed To Death  2 (Exclusive Track),Rob Dougan,clubbed to death 2 exclusive track,rob dougan,anger,LYRICS_NOT_FOUND
Aufstand,Raumheld,aufstand,raumheld,fear,LYRICS_NOT_FOUND
Parapsicomania,Alien Produkt,parapsicomania,alien produkt,fear,LYRICS_NOT_FOUND
Disgusting Semla (Morbid),Mayhem,disgusting semla morbid,mayhem,fear,LYRICS_NOT_FOUND
Psychiatric Workaholic,Alien Produkt,psychiatric workaholic,alien produkt,fear,LYRICS_NOT_FOUND
Hearing Voices in My Head,MC 900 Ft Jesus,hearing voices in my head,mc 900 ft jesus,fear,LYRICS_NOT_FOUND
Weapons (diamonds remix),Ulterior,weapons diamonds remix,ulterior,fear,LYRICS_NOT_FOUND
Once In A Lifetime (Remastered & Extended Version ),Talking Heads,once in a lifetime remastered extended version ,talking heads,fear,LYRICS_NOT_FOUND
The Girls Want To Be With The Girls (Remastered & Expanded Version),Talking Heads,the girls want to be with the girls remastered expanded version,talking heads,fear,LYRICS_NOT_FOUND
Who Is It? (Live Remastered & Expanded Version ),Talking Heads,who is it live remastered expanded version ,talking heads,fear,LYRICS_NOT_FOUND
Don't Worry About The Government (Live Remastered & Extended Version ),Talking Heads,dont worry about the government live remastered extended version ,talking heads,fear,LYRICS_NOT_FOUND
Empathological Necroticism (Peel Session),Carcass,empathological necroticism peel session,carcass,fear,LYRICS_NOT_FOUND
Mind (Remastered & Expanded Version),Talking Heads,mind remastered expanded version,talking heads,fear,LYRICS_NOT_FOUND
Knuckle Dust,Broken Note vs Machine Code,knuckle dust,broken note vs machine code,fear,LYRICS_NOT_FOUND
Memories (Can't Wait) (Remastered & Extended Version ),Talking Heads,memories cant wait remastered extended version ,talking heads,fear,LYRICS_NOT_FOUND
Парашютисты,Глеб Самойлов,парашютисты,глеб самойлов,fear,LYRICS_NOT_FOUND
Air (Remastered & Extended Version ),Talking Heads,air remastered extended version ,talking heads,fear,LYRICS_NOT_FOUND
Animals (Remastered & Extended Version),Talking Heads,animals remastered extended version,talking heads,fear,LYRICS_NOT_FOUND
Warning Sign (Remastered & Extended Version ),Talking Heads,warning sign remastered extended version ,talking heads,fear,LYRICS_NOT_FOUND
Stay Hungry (Remastered & Expanded 1979 Version ),Talking Heads,stay hungry remastered expanded 1979 version ,talking heads,fear,LYRICS_NOT_FOUND
Born Under Punches (The Heat Goes On) (Remastered & Extended Version ),Talking Heads,born under punches the heat goes on remastered extended version ,talking heads,fear,LYRICS_NOT_FOUND
Milkplus,Broken Note vs Machine Code,milkplus,broken note vs machine code,fear,LYRICS_NOT_FOUND
Cities (Remastered & Extended Version ),Talking Heads,cities remastered extended version ,talking heads,fear,LYRICS_NOT_FOUND
False Flag,Nphonix,false flag,nphonix,fear,LYRICS_NOT_FOUND
Intelligence,Switch Technique,intelligence,switch technique,fear,LYRICS_NOT_FOUND
Premonitions,The Terminals,premonitions,the terminals,fear,LYRICS_NOT_FOUND
Imagination,DJ Hidden & Switch Technique,imagination,dj hidden switch technique,fear,LYRICS_NOT_FOUND
Neon Nights,Trümmerwelten,neon nights,trümmerwelten,fear,LYRICS_NOT_FOUND
Lessons in Puke Piss Shit Pain,Toxic Coma,lessons in puke piss shit pain,toxic coma,fear,LYRICS_NOT_FOUND
Raise your Fist (misantrop & nervebreaker remix),Acylum,raise your fist misantrop nervebreaker remix,acylum,fear,LYRICS_NOT_FOUND
akon - konvicted (virtual dj remix),Tetrahydrocannabinol,akon konvicted virtual dj remix,tetrahydrocannabinol,fear,LYRICS_NOT_FOUND
A Pain That I'm Used To (instrumental),Depeche Mode,a pain that im used to instrumental,depeche mode,fear,LYRICS_NOT_FOUND
Caramelli,Ryhtiryhmae,caramelli,ryhtiryhmae,fear,LYRICS_NOT_FOUND
Mirror of Pain,Trümmerwelten,mirror of pain,trümmerwelten,fear,LYRICS_NOT_FOUND
AF,Switch Technique,af,switch technique,fear,LYRICS_NOT_FOUND
Crowd Surfer,Counterstrike & Cooh,crowd surfer,counterstrike cooh,fear,LYRICS_NOT_FOUND
Human Game (Company Truck Remix),Gasmask 71,human game company truck remix,gasmask 71,fear,LYRICS_NOT_FOUND
Nothing's Impossible (instrumental),Depeche Mode,nothings impossible instrumental,depeche mode,fear,LYRICS_NOT_FOUND
inferno vip,Zero Method,inferno vip,zero method,fear,LYRICS_NOT_FOUND
Nightmare Man,Current Value & Donny,nightmare man,current value donny,fear,LYRICS_NOT_FOUND
The Dark After Dawn,Joel Steven,the dark after dawn,joel steven,fear,LYRICS_NOT_FOUND
Arbeit macht frei,Area International Popular Group,arbeit macht frei,area international popular group,fear,LYRICS_NOT_FOUND
Deranged,Obszön Geschöpf,deranged,obszön geschöpf,fear,LYRICS_NOT_FOUND
Terminator (Company Truck Remix),Hemoglobin,terminator company truck remix,hemoglobin,fear,LYRICS_NOT_FOUND
Undead Drow Queen (Cytech Remix),Lorcscyric,undead drow queen cytech remix,lorcscyric,fear,LYRICS_NOT_FOUND
Blackeye-P (Original Mix),Fergie,blackeyep original mix,fergie,fear,LYRICS_NOT_FOUND
Uebermensch (Zarazhenie Krovi cover),Virtraven Dream,uebermensch zarazhenie krovi cover,virtraven dream,fear,LYRICS_NOT_FOUND
Asylum for Rose,Virtraven Dream,asylum for rose,virtraven dream,fear,LYRICS_NOT_FOUND
The Wald,Luasa Raelon,the wald,luasa raelon,fear,LYRICS_NOT_FOUND
Swarm (Katharsys rmx),Kano & Flame,swarm katharsys rmx,kano flame,fear,LYRICS_NOT_FOUND
Always Someone Watching,Alanalda,always someone watching,alanalda,fear,LYRICS_NOT_FOUND
Avant L'Emeute,Umkra,avant lemeute,umkra,fear,LYRICS_NOT_FOUND
Benedictus (Epicus Modi Mix),Brainbug,benedictus epicus modi mix,brainbug,fear,LYRICS_NOT_FOUND
THERAPY SESSION by Technical Itch / THERAPY SESSION by Technical Itch,THERAPY SESSION by Technical Itch,therapy session by technical itch therapy session by technical itch,therapy session by technical itch,fear,LYRICS_NOT_FOUND
Paranoid (Edited),WC,paranoid edited,wc,fear,LYRICS_NOT_FOUND
Just Like I Imagined,The String Quartet,just like i imagined,the string quartet,fear,LYRICS_NOT_FOUND
Thieves in da Night (Heist),Shabazz the Disciple,thieves in da night heist,shabazz the disciple,fear,LYRICS_NOT_FOUND
Burnt By the Son,Jason Porter,burnt by the son,jason porter,fear,LYRICS_NOT_FOUND
All of this,Eadwyn Torr,all of this,eadwyn torr,fear,LYRICS_NOT_FOUND
Italics,Nolan Smock & The Charming Youngsters,italics,nolan smock the charming youngsters,fear,LYRICS_NOT_FOUND
Uncertainty,Schizoid,uncertainty,schizoid,fear,LYRICS_NOT_FOUND
despised_original mix,Forbidden Society,despised_original mix,forbidden society,fear,LYRICS_NOT_FOUND
Dear Government (Vinyl Vandal - Alien8 The State Remix),The Shizit,dear government vinyl vandal alien8 the state remix,the shizit,fear,LYRICS_NOT_FOUND
Kameras und Hubschrauber,Daniel Morgenroth,kameras und hubschrauber,daniel morgenroth,fear,LYRICS_NOT_FOUND
Du Bisch Nöd Ällei,Göldin & Bit-Tuner,du bisch nöd ällei,göldin bittuner,fear,LYRICS_NOT_FOUND
solenopsis_original mix,Dead Phantoms,solenopsis_original mix,dead phantoms,fear,LYRICS_NOT_FOUND
void of life_original mix,Dead Phantoms,void of life_original mix,dead phantoms,fear,LYRICS_NOT_FOUND
"Luntä, Baby",Göldin & Bit-Tuner,luntä baby,göldin bittuner,fear,LYRICS_NOT_FOUND
Tropical Phenomenon,Alexander Balanescu,tropical phenomenon,alexander balanescu,fear,LYRICS_NOT_FOUND
Cannibals,Alexander Balanescu,cannibals,alexander balanescu,fear,LYRICS_NOT_FOUND
Smash Them Granny,Alexander Balanescu,smash them granny,alexander balanescu,fear,LYRICS_NOT_FOUND
We Are Dying,IIkharus,we are dying,iikharus,fear,LYRICS_NOT_FOUND
Keine Rettung,Trümmerwelten,keine rettung,trümmerwelten,fear,LYRICS_NOT_FOUND
Trojan Horse,Eadwyn Torr,trojan horse,eadwyn torr,fear,LYRICS_NOT_FOUND
(wave1(n-1)+rand(.02)-.01) % 3 +wave1(n/144000)/2,SFIAS,wave1n1rand0201 3 wave1n1440002,sfias,fear,LYRICS_NOT_FOUND
They Put RFID Inside Of Me,Radio Shock,they put rfid inside of me,radio shock,fear,LYRICS_NOT_FOUND
Tear Dance,Albert van Veenendaal,tear dance,albert van veenendaal,fear,LYRICS_NOT_FOUND
paranoid sounds (snow remix),DJ eXpert,paranoid sounds snow remix,dj expert,fear,LYRICS_NOT_FOUND
Katzenaugen,Zeitvergeudemann,katzenaugen,zeitvergeudemann,fear,LYRICS_NOT_FOUND
SNAP,Isaiah Parrish,snap,isaiah parrish,fear,LYRICS_NOT_FOUND
mix,Tetrahydrocannabinol,mix,tetrahydrocannabinol,fear,LYRICS_NOT_FOUND
Paranoid Destruction (Dirk Feahling Remix),Agonoize,paranoid destruction dirk feahling remix,agonoize,fear,LYRICS_NOT_FOUND
paranoid sounds,DJ eXpert,paranoid sounds,dj expert,fear,LYRICS_NOT_FOUND
I Realize,Isaiah Parrish,i realize,isaiah parrish,fear,LYRICS_NOT_FOUND
Two Tribes-Tag-Fury,Frankie Goes to Hollywood,two tribestagfury,frankie goes to hollywood,fear,LYRICS_NOT_FOUND
Paranoid (feat. Devin Waas),Cesare Ferrari,paranoid feat devin waas,cesare ferrari,fear,LYRICS_NOT_FOUND
Lonely Tonight,Duran Duran/The Power Station,lonely tonight,duran duranthe power station,fear,LYRICS_NOT_FOUND
rumcajs i jego perQa,kozdri pilektorrr,rumcajs i jego perqa,kozdri pilektorrr,fear,LYRICS_NOT_FOUND
Lies Lies Lies (Cognitive Dissonance Mix),Ministry,lies lies lies cognitive dissonance mix,ministry,fear,LYRICS_NOT_FOUND
Lies Lies Lies (Known Unknown Lies Mix),Ministry,lies lies lies known unknown lies mix,ministry,fear,LYRICS_NOT_FOUND
attack the beautiful_original mix,Forbidden Society,attack the beautiful_original mix,forbidden society,fear,LYRICS_NOT_FOUND
Lamp Industries,Young Fresh Fellows,lamp industries,young fresh fellows,fear,LYRICS_NOT_FOUND
Part 1 - Paranoid Perceptions (Mini-Mix),Reepa,part 1 paranoid perceptions minimix,reepa,fear,LYRICS_NOT_FOUND
forest of cutting shadows,Chrono Cross,forest of cutting shadows,chrono cross,fear,LYRICS_NOT_FOUND
alice dee,Underwriters Laboratory,alice dee,underwriters laboratory,fear,LYRICS_NOT_FOUND
Ruthless,Amon Tobin,ruthless,amon tobin,fear,LYRICS_NOT_FOUND
Pick Up If You're There,Mercury Rev,pick up if youre there,mercury rev,fear,LYRICS_NOT_FOUND
MO,Murcof,mo,murcof,fear,LYRICS_NOT_FOUND
Crypt of Drugula,Electric Wizard,crypt of drugula,electric wizard,fear,LYRICS_NOT_FOUND
Dreams Made Flesh,This Mortal Coil,dreams made flesh,this mortal coil,fear,LYRICS_NOT_FOUND
Main Theme From Dark of the Sun,Jacques Loussier,main theme from dark of the sun,jacques loussier,fear,LYRICS_NOT_FOUND
Read The Book That Wrote Itself,Liars,read the book that wrote itself,liars,fear,LYRICS_NOT_FOUND
Felbomlasztott Mentokocsi,Venetian Snares,felbomlasztott mentokocsi,venetian snares,fear,LYRICS_NOT_FOUND
"Die Nahtanznummer, Teil 2",Bohren & der Club of Gore,die nahtanznummer teil 2,bohren der club of gore,fear,LYRICS_NOT_FOUND
Pauline Bokour,port-royal,pauline bokour,portroyal,fear,LYRICS_NOT_FOUND
Deborah Loves Rudy/The House,Daniel Licht,deborah loves rudythe house,daniel licht,fear,LYRICS_NOT_FOUND
Garden in the Ceiling,World's End Girlfriend,garden in the ceiling,worlds end girlfriend,fear,LYRICS_NOT_FOUND
Storm Column,Gatekeeper,storm column,gatekeeper,fear,LYRICS_NOT_FOUND
Hey Bore Hey,Boredoms,hey bore hey,boredoms,fear,LYRICS_NOT_FOUND
Cape Fear,Fantômas Melvins Big Band,cape fear,fantômas melvins big band,fear,LYRICS_NOT_FOUND
Shelob The Great,Howard Shore,shelob the great,howard shore,fear,LYRICS_NOT_FOUND
For All,Akira Yamaoka,for all,akira yamaoka,fear,LYRICS_NOT_FOUND
I. Allegro moderato,Anton Bruckner,i allegro moderato,anton bruckner,fear,LYRICS_NOT_FOUND
Alert,Yoshihisa Hirano and Hideki Taniuchi,alert,yoshihisa hirano and hideki taniuchi,fear,LYRICS_NOT_FOUND
Match Sticks,Aphex Twin,match sticks,aphex twin,fear,LYRICS_NOT_FOUND
Tadarida,Hans Zimmer & James Newton Howard,tadarida,hans zimmer james newton howard,fear,LYRICS_NOT_FOUND
Artibeus,Hans Zimmer & James Newton Howard,artibeus,hans zimmer james newton howard,fear,LYRICS_NOT_FOUND
Dea†h Bell,†††,deah bell,,fear,LYRICS_NOT_FOUND
Listening In Depth,Labradford,listening in depth,labradford,fear,LYRICS_NOT_FOUND
Let Us Now Praise Famous Men,Kid Loco,let us now praise famous men,kid loco,fear,LYRICS_NOT_FOUND
The 17-Year Cicada,Sleepytime Gorilla Museum,the 17year cicada,sleepytime gorilla museum,fear,LYRICS_NOT_FOUND
Bishop's Countdown,James Horner,bishops countdown,james horner,fear,LYRICS_NOT_FOUND
Worlds Apart,Desiderii Marginis,worlds apart,desiderii marginis,fear,LYRICS_NOT_FOUND
Playing With Charlie,John Ottman,playing with charlie,john ottman,fear,LYRICS_NOT_FOUND
I Imagine,Susumu Yokota,i imagine,susumu yokota,fear,LYRICS_NOT_FOUND
Intermission,Nine Inch Nails,intermission,nine inch nails,fear,LYRICS_NOT_FOUND
Fire / Bombing London,John Murphy,fire bombing london,john murphy,fear,LYRICS_NOT_FOUND
Experience the Gated Oscillator,Labradford,experience the gated oscillator,labradford,fear,LYRICS_NOT_FOUND
Strung,Brainiac,strung,brainiac,fear,LYRICS_NOT_FOUND
Horror Show,Concord Dawn,horror show,concord dawn,fear,LYRICS_NOT_FOUND
Eero,Labradford,eero,labradford,fear,LYRICS_NOT_FOUND
The Night Knows No Dawn,The Body,the night knows no dawn,the body,fear,LYRICS_NOT_FOUND
Ziggurat Vertigo,Nine Inch Nails,ziggurat vertigo,nine inch nails,fear,LYRICS_NOT_FOUND
Mayzelle,Calla,mayzelle,calla,fear,LYRICS_NOT_FOUND
For Felix (And All the Rats),Matmos,for felix and all the rats,matmos,fear,LYRICS_NOT_FOUND
The Funhouse,Chris Vrenna,the funhouse,chris vrenna,fear,LYRICS_NOT_FOUND
With More Air Than Words,Rachel's,with more air than words,rachels,fear,LYRICS_NOT_FOUND
The Winter Soldier,Henry Jackman,the winter soldier,henry jackman,fear,LYRICS_NOT_FOUND
The Boat,Electrelane,the boat,electrelane,fear,LYRICS_NOT_FOUND
A Million Years,Wolf Eyes,a million years,wolf eyes,fear,LYRICS_NOT_FOUND
Jigalong,Peter Gabriel,jigalong,peter gabriel,fear,LYRICS_NOT_FOUND
Gloom Keep,Nine Inch Nails,gloom keep,nine inch nails,fear,LYRICS_NOT_FOUND
Kill People,Excepter,kill people,excepter,fear,LYRICS_NOT_FOUND
Buddy,Black Dice,buddy,black dice,fear,LYRICS_NOT_FOUND
Grisly Grotto,Nine Inch Nails,grisly grotto,nine inch nails,fear,LYRICS_NOT_FOUND
Midnight Blue,Enya,midnight blue,enya,fear,LYRICS_NOT_FOUND
