track,artist,reason
requiem,芸能山城組,Already processed
rescue me,teedra moses,Already processed
resolution,motion city soundtrack,Already processed
resolution,nick lachey,Already processed
restless,audrey assad,Already processed
restless,evil nine,Already processed
restless,gordon lightfoot,Already processed
restless,kakkmaddafakka,Already processed
restless,the bangles,Already processed
restless,tom petty & the heartbreakers,Already processed
restless,trippy wicked & the cosmic children of the knight,Already processed
resurrection,christopher young,Already processed
resurrection,john debney,Already processed
resurrection,vain,Already processed
resurrection,zero hour,Already processed
reunion,dada dumdums,Already processed
reunion,m83,Already processed
reunion,maxwell,Already processed
revelations,masta ace,Already processed
revelations,wurdulak,Already processed
revelations,yoko ono,Already processed
revelation,shams,Already processed
revelation,spider-man (motion picture),Already processed
revelation,the first wolf,Already processed
revelation,third day,Already processed
revenge,peter gabriel,Already processed
revenge,spider-man (motion picture),Already processed
revolution,fastway,Already processed
revolution,flogging molly,Already processed
revolution,spacemen 3,Already processed
rewind,figurine,Already processed
rewind,paolo nutini,Already processed
rewind,precious,Already processed
rewind,stereophonics,Already processed
ride,ciara,Already processed
ride,jolejnik,Already processed
ride,lana del rey,Already processed
ride,liz phair,Already processed
ride,supreme beings of leisure,Already processed
right here,pharoahe monch,Already processed
right here,staind,Already processed
right now,one direction,Already processed
right on,ray barretto,Already processed
right on,the roots,Already processed
rise and shine,jeremy and rebecca,Already processed
rise up,u2,Already processed
rise,azure ray,Already processed
rise,doves,Already processed
rise,eddie vedder,Already processed
rise,quickspace,Already processed
rise,the frames,Already processed
ritual,ladytron,Already processed
ritual,meshuggah,Already processed
ritual,tiësto,Already processed
river,alexander blu,Already processed
river,andreas placzko,Already processed
river,emeli sandé,Already processed
river,enya,Already processed
river,herbie hancock,Already processed
river,ibeyi,Already processed
river,joni mitchell,Already processed
river,kirsty hawkshaw,Already processed
river,leon bridges,Already processed
river,madeleine peyroux feat. k.d. lang,Already processed
roadrunner,the modern lovers,Already processed
robot,the tornados,Already processed
rock me,sister rosetta tharpe,Already processed
rocket,the wanted,Already processed
rocket,working for a nuclear free city,Already processed
rollercoaster,dear nora,Already processed
rollercoaster,everything but the girl,Already processed
rollercoaster,lalo schifrin,Already processed
rollercoaster,machine gun fellatio,Already processed
rollercoaster,red hot chili peppers,Already processed
rollercoaster,the gathering,Already processed
rollercoaster,the jesus and mary chain,Already processed
rolling,seal,Already processed
romance,craig urquhart,Already processed
romance,james last,Already processed
romance,jean sibelius,Already processed
romance,kitaro,Already processed
romance,wild flag,Already processed
romance,дмитрий дмитриевич шостакович,Already processed
romeo and juliet,pyotr ilyich tchaikovsky,Already processed
romeo,wipers,Already processed
rosa,grimes,Already processed
roses,outkast,Already processed
roses,snow caps,Already processed
roses,the chainsmokers,Already processed
rosie,kelly jones,Already processed
rotation,nordstrøm,Already processed
round and round,erutan,Already processed
round and round,libana,Already processed
round and round,the bird calls,Already processed
round,sunny day real estate,Already processed
roxy,vivianne,Already processed
ruby,ray charles,Already processed
rules,doja cat,Already processed
run away,ruth tafebe & the afrorockerz,Already processed
run run run,phoenix,Already processed
runaway,beats antique,Already processed
runaway,boomkat,Already processed
runaway,ed sheeran,Already processed
runaway,kanye west,Already processed
runaway,lush,Already processed
runaway,melanie c,Already processed
runaway,sahlene,Already processed
runaway,the corrs,Already processed
runaway,the early november,Already processed
runaway,the kooks,Already processed
runaway,the national,Already processed
runaway,yeah yeah yeahs,Already processed
runnin',the pharcyde,Already processed
running away,friendly fires,Already processed
running away,richard ashcroft,Already processed
running,jessie ware,Already processed
running,menomena,Already processed
running,oncue,Already processed
run,ben kweller,Already processed
run,epik high,Already processed
run,ghostface,Already processed
run,leona lewis,Already processed
run,silverbullit,Already processed
run,snow patrol,Already processed
run,vampire weekend,Already processed
rush,big audio dynamite,Already processed
rush,ov7,Already processed
rush,sied van riel,Already processed
rush,the seatbelts,Already processed
s.o.s.,the helio sequence,Already processed
s.o.s.,torture garden,Already processed
sacrifice,björk,Already processed
sacrifice,clint mansell,Already processed
sacrifice,elton john,Already processed
sacrifice,geomatic,Already processed
sacrifice,los hermanos,Already processed
sacrifice,mordacious,Already processed
sacrifice,patrick o'hearn,Already processed
sacrifice,the protagonist,Already processed
sacrifice,the roots,Already processed
sacrifice,vagrancy,Already processed
sacrifice,yuval ron,Already processed
sad song,oasis,Already processed
sad,hangar 18,Already processed
sad,richey hackett,Already processed
sad,smash tv,Already processed
sail away,david gray,Already processed
sail away,jewelia,Already processed
sail away,pearls before swine,Already processed
sally ann,rufus wainwright,Already processed
sally,sade,Already processed
salome,old 97's,Already processed
saltarello,dead can dance,Already processed
salvation,gabrielle aplin,Already processed
salvation,killah priest,Already processed
salvation,koop,Already processed
salvation,scanners,Already processed
salvation,senses fail,Already processed
salvation,the red jumpsuit apparatus,Already processed
san francisco,foxygen,Already processed
san francisco,hello saferide,Already processed
sanctuary,dejure,Already processed
sanctuary,diane arkenstone,Already processed
sanctuary,gareth emery feat. lucy saunders,Already processed
sanctuary,jesper kyd,Already processed
sanctuary,natalie imbruglia,Already processed
sanctuary,nomak,Already processed
sanctuary,rajna,Already processed
sanctuary,robert rich,Already processed
sand,colours run,Already processed
sand,the concretes,Already processed
sand,the microphones,Already processed
sapphire,broken ideology,Already processed
sapphire,lacrimosa,Already processed
sarabande,naing naing,Already processed
sarabande,secret garden,Already processed
sarah,boz scaggs,Already processed
sarah,diplo,Already processed
sarah,gimmik,Already processed
sarah,kate miller-heidke,Already processed
satellite,bt,Already processed
satellite,dave matthews band,Already processed
satellite,elliott smith,Already processed
satellite,jewel,Already processed
satellite,john coltrane,Already processed
satellite,natalie imbruglia,Already processed
satellite,robyn hitchcock,Already processed
satellite,tv on the radio,Already processed
satellite,yo la tengo,Already processed
satisfaction,wendy & lisa,Already processed
saturday night,natalia kills,Already processed
saturday night,nelson rangell,Already processed
