track,artist,final_emotion,lyrics,reason
Sickness Unto Foolish Death,Akira Yamaoka,fear,,LYRICS_NOT_FOUND
Memory of the Waters,Akira Yamaoka,fear,,LYRICS_NOT_FOUND
3704 / 3837,Ólafur Arnalds,fear,,LYRICS_NOT_FOUND
Dark Mood Woods/The Red Room,Angelo Badalamenti,fear,,LYRICS_NOT_FOUND
巨♀～9地区,澤野弘之,fear,,LYRICS_NOT_FOUND
Seagulls,PJ Harvey,calm,,LYRICS_NOT_FOUND
Dope Noir,Waldeck,reflective,,LYRICS_NOT_FOUND
Broken Mirrors,Chromatics,calm,,LYRICS_NOT_FOUND
Peer Pressure,Jon Brion,joy,,LYRICS_NOT_FOUND
Redford (for Yia-Yia and Pappou),Sufjan Stevens,sadness,,LYRICS_NOT_FOUND
Vissel,José González,calm,,LYRICS_NOT_FOUND
P,Labradford,joy,,LYRICS_NOT_FOUND
The House Where We Grew Up,Hammock,reflective,,LYRICS_NOT_FOUND
Love In The Eyes,Ramin Djawadi,joy,,LYRICS_NOT_FOUND
A Golden Crown,Ramin Djawadi,calm,,LYRICS_NOT_FOUND
HyperParadise (Flume remix),Hermitude,reflective,,LYRICS_NOT_FOUND
A Bird Without Feathers,Ramin Djawadi,joy,,LYRICS_NOT_FOUND
Ad Astra Per Aspera,Acceptance,calm,,LYRICS_NOT_FOUND
Kill Them All,Ramin Djawadi,sadness,,LYRICS_NOT_FOUND
LIGHT POWERED,Deastro,joy,,LYRICS_NOT_FOUND
Stave Peak,Loscil,calm,,LYRICS_NOT_FOUND
Grace for Drowning,Steven Wilson,calm,,LYRICS_NOT_FOUND
Victory Does Not Make Us Conquerors,Ramin Djawadi,reflective,,LYRICS_NOT_FOUND
When The Sun Rises In The West,Ramin Djawadi,reflective,,LYRICS_NOT_FOUND
Dying Brokenhearted,Empyrium,sadness,,LYRICS_NOT_FOUND
Ode to Simplicity,Secret Garden,calm,,LYRICS_NOT_FOUND
A Million Tomorrows,Pretty Lights,calm,,LYRICS_NOT_FOUND
Wall of Memories,Gesaffelstein,reflective,,LYRICS_NOT_FOUND
Secret Circles,Hybrid,reflective,,LYRICS_NOT_FOUND
Pling!,Shuggie Otis,reflective,,LYRICS_NOT_FOUND
Blue Sky And Yellow Sunflower,Susumu Yokota,calm,,LYRICS_NOT_FOUND
Ion,Placebo,reflective,,LYRICS_NOT_FOUND
Black Sands,Bonobo,calm,,LYRICS_NOT_FOUND
The Ballad of Keenan Milton,Devendra Banhart,calm,,LYRICS_NOT_FOUND
Z Twig,Aphex Twin,calm,,LYRICS_NOT_FOUND
From Where I Am,Enya,calm,,LYRICS_NOT_FOUND
Space fertilizer,M83,calm,,LYRICS_NOT_FOUND
Stretchmarker,Baroness,calm,,LYRICS_NOT_FOUND
"Arc-Lamps, Signal Flares, A Shower Of White (The Light)",Thursday,calm,,LYRICS_NOT_FOUND
Love Psalm,Akira Yamaoka,calm,,LYRICS_NOT_FOUND
The City Gates,Jeremy Soule,calm,,LYRICS_NOT_FOUND
Para Mexer,Animals as Leaders,calm,,LYRICS_NOT_FOUND
Summer Of 300 Years,2002,calm,,LYRICS_NOT_FOUND
Fisherman's Horizon,植松伸夫,calm,,LYRICS_NOT_FOUND
Harvest Dawn,Jeremy Soule,calm,,LYRICS_NOT_FOUND
7:25,Mogwai,calm,,LYRICS_NOT_FOUND
Land of Forever,2002,calm,,LYRICS_NOT_FOUND
More Dead Than Alive (Get Away from the Medicine),Hammock,calm,,LYRICS_NOT_FOUND
The Sea at Night,2002,calm,,LYRICS_NOT_FOUND
The Ocean Dreams,2002,calm,,LYRICS_NOT_FOUND
Five Circles,Vangelis,calm,,LYRICS_NOT_FOUND
River Theme,Bob Dylan,calm,,LYRICS_NOT_FOUND
Bunkhouse Theme,Bob Dylan,calm,,LYRICS_NOT_FOUND
Filmosonic XL,Efterklang,calm,,LYRICS_NOT_FOUND
Final Theme,Bob Dylan,calm,,LYRICS_NOT_FOUND
Balamb Garden,植松伸夫,calm,,LYRICS_NOT_FOUND
Only A Memory,Yanni,calm,,LYRICS_NOT_FOUND
Miami Morning Coming Down,Earth,calm,,LYRICS_NOT_FOUND
Valley of Healing Waters,2002,calm,,LYRICS_NOT_FOUND
They Fixed the Broken Windmill Today,Six Organs of Admittance,calm,,LYRICS_NOT_FOUND
Dypt Inne I Skogen,Vàli,calm,,LYRICS_NOT_FOUND
Dusk at the Market,Jeremy Soule,calm,,LYRICS_NOT_FOUND
Pearls of Joy,Kevin Kern,calm,,LYRICS_NOT_FOUND
Until The End Of Time,Sarah Brightman,calm,,LYRICS_NOT_FOUND
Flowers Blooming in the Church,植松伸夫,calm,,LYRICS_NOT_FOUND
Under Construction,Jerry Martin,calm,,LYRICS_NOT_FOUND
The Mysteries,David Bowie,calm,,LYRICS_NOT_FOUND
Cider Time,Lifeformed,calm,,LYRICS_NOT_FOUND
Horizon 12.2,Thomas Newman,calm,,LYRICS_NOT_FOUND
Nordavindens Klagesang,Vàli,calm,,LYRICS_NOT_FOUND
Library of Congress,Trevor Rabin,calm,,LYRICS_NOT_FOUND
Outro for Cell-Scape,Melt-Banana,calm,,LYRICS_NOT_FOUND
It's Raining Somewhere Else,Toby Fox,calm,,LYRICS_NOT_FOUND
Cantina Theme (Workin' for the Law),Bob Dylan,calm,,LYRICS_NOT_FOUND
Sorg,Vàli,calm,,LYRICS_NOT_FOUND
Aerials,Lights & Motion,calm,,LYRICS_NOT_FOUND
Safe in Your Embrace,Kevin Kern,calm,,LYRICS_NOT_FOUND
Peaceful Moments,Adam Skorupa,calm,,LYRICS_NOT_FOUND
A Message Of Avarice Rained Down And Carried Us Away Into False Dreams Of Endless Riches.,Red Sparowes,calm,,LYRICS_NOT_FOUND
A51,Junkie XL,calm,,LYRICS_NOT_FOUND
Mall Rat,Jerry Martin,calm,,LYRICS_NOT_FOUND
Oceanic Glow,Obfusc,calm,,LYRICS_NOT_FOUND
Aqua,坂本龍一,calm,,LYRICS_NOT_FOUND
Love's Secret,Michael Whalen,calm,,LYRICS_NOT_FOUND
Kathleen's Song,Ray Lynch,calm,,LYRICS_NOT_FOUND
Monorail,Port Blue,calm,,LYRICS_NOT_FOUND
"andes, the restless landscape",Medwyn Goodall,calm,,LYRICS_NOT_FOUND
Snow Bound (acoustic),Arch Enemy,calm,,LYRICS_NOT_FOUND
Open Sky,Ryan Farish,calm,,LYRICS_NOT_FOUND
"Ian Fish, U.K. Heir",David Bowie,calm,,LYRICS_NOT_FOUND
Wind And Water,Kitaro,calm,,LYRICS_NOT_FOUND
How Can I Keep From Singing,Celtic Spirit,calm,,LYRICS_NOT_FOUND
From Water To Life,Easily Embarrassed,calm,,LYRICS_NOT_FOUND
Imagination's Key,Kevin Kern,calm,,LYRICS_NOT_FOUND
The Lonely Ballerina,Michele McLaughlin,calm,,LYRICS_NOT_FOUND
Inward Journey,R. Carlos Nakai,calm,,LYRICS_NOT_FOUND
World of Mana,下村陽子,calm,,LYRICS_NOT_FOUND
Circle the Sun,Lisa Lynne,calm,,LYRICS_NOT_FOUND
Golden Diva,Flying Lotus,neutral,,LYRICS_NOT_FOUND
Don't Try This At Home,Metropolitan Jazz Affair,reflective,,LYRICS_NOT_FOUND
Hippie Babysitter,Papadosio,reflective,,LYRICS_NOT_FOUND
Nightvision,Daft Punk,calm,,LYRICS_NOT_FOUND
Alone in Kyoto,Air,calm,,LYRICS_NOT_FOUND
Ce Matin-là,Air,calm,,LYRICS_NOT_FOUND
Le Voyage de Pénélope,Air,calm,,LYRICS_NOT_FOUND
Mellon Collie and the Infinite Sadness,The Smashing Pumpkins,calm,,LYRICS_NOT_FOUND
Polaris,Zero 7,calm,,LYRICS_NOT_FOUND
Olson,Boards of Canada,calm,,LYRICS_NOT_FOUND
Samba Pa Ti,Santana,calm,,LYRICS_NOT_FOUND
All in Forms,Bonobo,calm,,LYRICS_NOT_FOUND
Lightning Song,Queens of the Stone Age,calm,,LYRICS_NOT_FOUND
Space Maker,Air,calm,,LYRICS_NOT_FOUND
There's No Place Like Home,Michael Giacchino,neutral,,LYRICS_NOT_FOUND
The Sailor,The Album Leaf,calm,,LYRICS_NOT_FOUND
You'll Be Queen One Day,Ramin Djawadi,calm,,LYRICS_NOT_FOUND
Neanderthal,Kaki King,calm,,LYRICS_NOT_FOUND
I Saw The Bright Shinies,The Octopus Project,calm,,LYRICS_NOT_FOUND
untitled #3 - Samskeyti,Sigur Rós,calm,,LYRICS_NOT_FOUND
His Second Story Island,Tortoise,calm,,LYRICS_NOT_FOUND
Tracking Aeroplanes,The Echelon Effect,calm,,LYRICS_NOT_FOUND
Contrails,Glowworm,calm,,LYRICS_NOT_FOUND
Skating in Central Park,Bill Evans,calm,,LYRICS_NOT_FOUND
Pauvre Simon,Sylvain Chauveau,calm,,LYRICS_NOT_FOUND
Lava,Air,calm,,LYRICS_NOT_FOUND
Baiulus,The Black Atlantic,calm,,LYRICS_NOT_FOUND
"We Played Some Open Chords and Rejoiced, for the Earth Had Circled the Sun Yet Another Year",A Winged Victory for the Sullen,calm,,LYRICS_NOT_FOUND
Journey into Melody,Stanley Turrentine,calm,,LYRICS_NOT_FOUND
Context,Balmorhea,calm,,LYRICS_NOT_FOUND
O Morro Nao Tem Vez,Stan Getz,calm,,LYRICS_NOT_FOUND
Drowning In You,Pascäal,calm,,LYRICS_NOT_FOUND
All Four Holy Mountains,Goldmund,calm,,LYRICS_NOT_FOUND
In Christ There Is No East Or West,John Fahey,calm,,LYRICS_NOT_FOUND
Sumi-e,Goldmund,calm,,LYRICS_NOT_FOUND
Forrest Meets Forrest,Alan Silvestri,calm,,LYRICS_NOT_FOUND
Procreant,Goldmund,calm,,LYRICS_NOT_FOUND
Cinema Paradiso (Main Theme),Charlie Haden & Pat Metheny,calm,,LYRICS_NOT_FOUND
Kujaku,Nujabes,calm,,LYRICS_NOT_FOUND
Leaves Falling,Lullatone,calm,,LYRICS_NOT_FOUND
Flood,The American Dollar,calm,,LYRICS_NOT_FOUND
"O Venezia, Venaga, Venusia",Nino Rota,calm,,LYRICS_NOT_FOUND
Where Have I Known You Before,Return to Forever,calm,,LYRICS_NOT_FOUND
Bahia,Stan Getz,calm,,LYRICS_NOT_FOUND
Cool Monsoon (weather storm),Massive Attack vs. Mad Professor,calm,,LYRICS_NOT_FOUND
Gentle Piece,Craig Armstrong,calm,,LYRICS_NOT_FOUND
A Tale Begun,Jan Garbarek,calm,,LYRICS_NOT_FOUND
In The Dolphin Tank,Port Blue,calm,,LYRICS_NOT_FOUND
Of Japan,Port Blue,calm,,LYRICS_NOT_FOUND
You Are Too Beautiful,John Coltrane,calm,,LYRICS_NOT_FOUND
The Axial Catwalk,Port Blue,calm,,LYRICS_NOT_FOUND
Cabezon,Red House Painters,joy,,LYRICS_NOT_FOUND
Day is Done,Brad Mehldau Trio,calm,,LYRICS_NOT_FOUND
Scorning Blade,光田康典,joy,,LYRICS_NOT_FOUND
