track,artist,final_emotion,reason,lyrics
My Half,Venetian Snares,reflective,Track was not found,
Closure,Flowen,reflective,Track was not found,
Annanas - Uko Dub,Tosca,reflective,Track was not found,
Austere Faultlines,Xploding Plastix,reflective,Track was not found,
Barbiturik Blues,Laurent Garnier,joy,Track was not found,
Sundlaug Í Buskanum,múm,joy,Track was not found,
Pico,Labradford,reflective,Track was not found,
The Throbbe,Ozric Tentacles,neutral,Track was not found,
Delpher,Amon Tobin,reflective,Track was not found,
In This Together,Flowen,reflective,Track was not found,
Lifeforms (Path 6),The Future Sound of London,reflective,Track was not found,
This City,Plaid,reflective,Track was not found,
Olelo,Kaya Project,reflective,Track was not found,
Life - Remastered,Solar Fields,reflective,Track was not found,
Marked for Life,Huerco S.,reflective,Track was not found,
Не было,Дельфин,reflective,Track was not found,
Rigning Sjö,Yagya,reflective,Track was not found,
Crossroads Limiter,Asura,reflective,Track was not found,
Wind and thunder,Yagya,reflective,Track was not found,
Only the Brave,Kaya Project,reflective,Track was not found,
Desert Storm,Nayo,excitement,Track was not found,
Jealous Guy (Acoustic) (Album Version),Gavin DeGraw,reflective,Track was not found,
Across The Threshold,Flooting Grooves,reflective,Track was not found,
That's Alright,Caitlin Rose,reflective,Track was not found,
Star Peace,The Peaking Goddess Collective,sadness,Track was not found,
Lighthouse,Dop,reflective,Track was not found,
An Talamh,Asura,reflective,Track was not found,
Wavelength,Flooting Grooves,reflective,Track was not found,
Rubidium,Portico Quartet,reflective,Track was not found,
Rabbit Hole Raga (Spore Mix),Adham Shaikh,excitement,Track was not found,
Dmaot Malach,Angel Tears,reflective,Track was not found,
Saranghi Breaks,Kaya Project,reflective,Track was not found,
3005,4hero,reflective,Track was not found,
Ishka,Angel Tears,calm,Track was not found,
Point of Awakening,Desert Dwellers,joy,Track was not found,
Air Song (Remix) - Remastered,Solar Fields,reflective,Track was not found,
Inner Selves,Shulman,sadness,Track was not found,
Rolling,The Peaking Goddess Collective,sadness,Track was not found,
Mura,Kuba,reflective,Track was not found,
Spiral Clouds,Chronos,reflective,Track was not found,
Under the Spell,Kaya Project,neutral,Track was not found,
The Sparks and Spaces Between Your Cells,Cloud Cult,neutral,Track was not found,
We oughta get together,DJ Shadow,reflective,Track was not found,
Rubycon (part one),Tangerine Dream,sadness,Track was not found,
Good Times - Remastered,Solar Fields,sadness,Track was not found,
Habibi,Angel Tears,reflective,Track was not found,
One with the Light,Constance Demby,reflective,Track was not found,
A Magnificent Void,Shulman,reflective,Track was not found,
The Shell,Silicon Sound,reflective,Track was not found,
The Squid Strander,Liquid Stranger,reflective,Track was not found,
Secret Fire,The Peaking Goddess Collective,reflective,Track was not found,
Circular Structure,Chilled C'Quence,reflective,Track was not found,
Misty Mountain,Desert Dwellers,sadness,Track was not found,
Seraphim,Digitonal,calm,Track was not found,
Losin You (Live),Amy Millan,reflective,Track was not found,
Su Abir,Cygna,reflective,Track was not found,
Firedance,Kaya Project,reflective,Track was not found,
Earlier Baghdad (The Bounce),T-Bone Burnett,reflective,Track was not found,
Water Silence - Remastered,Solar Fields,reflective,Track was not found,
We Can Still Learn,Kuba,calm,Track was not found,
Monofonica,Healer,reflective,Track was not found,
Land & Freedom (Extended Mix),Asura,reflective,Track was not found,
Sacred Tree,Taruna,reflective,Track was not found,
Uki Reflection,Sabi,reflective,Track was not found,
Sea Of Green,Slackbaba,sadness,Track was not found,
Lets go (live),The Presets,calm,Track was not found,
Night-blooming,Vidna Obmana,reflective,Track was not found,
Ascension - Edition I,John Coltrane,reflective,Track was not found,
Completion,Kamal,reflective,Track was not found,
Test Pattern #1001,Ryoji Ikeda,reflective,Track was not found,
One Drop Or Two,Dymons,reflective,Track was not found,
Opium Swirl,Androcell,reflective,Track was not found,
And It Stares Back into You - Lomea Parallels Remix,Lomea,reflective,Track was not found,
Outside Looking In,Kaya Project,reflective,Track was not found,
Laguna,Liquid Stranger,reflective,Track was not found,
Hiding In The Morning Mist,Liquid Stranger,sadness,Track was not found,
Peace On Earth,John Coltrane,joy,Track was not found,
Illuminate (Dark Globe Mix),Orbital,reflective,Track was not found,
Step Into Jungle,Äl Jawala,reflective,Track was not found,
Pensativo (Interlude),Ozomatli,reflective,Track was not found,
My Problem Is You,Al Green,neutral,Track was not found,
Planisphere 7 (Extended Mix),Asura,sadness,Track was not found,
Gli Ossidi Del Divenire,Alio Die,sadness,Track was not found,
Out In The Country,Crazy Mountain Billies,reflective,Track was not found,
Slo Mo Balloon (featuring Fleming McWilliams & Charlie Hunter),Keller Williams,joy,Track was not found,
Old Dreams,Hayden,reflective,Track was not found,
Shamora Ritual,Chronos,reflective,Track was not found,
Forgotten People,Thievery Corporation,reflective,Track was not found,
Sunrise in Varanasi,Taruna,calm,Track was not found,
Moonbloom,Kalpataru Tree,reflective,Track was not found,
165mm Length Ghost,Sabi,reflective,Track was not found,
Light As A Feather,Flora Purim,joy,Track was not found,
◯,Boredoms,reflective,Track was not found,
Momiwal,Angel Tears,reflective,Track was not found,
One Hundred Lights,Kaya Project,reflective,Track was not found,
Runner on Hastings Beach,Doctor Rockit,reflective,Track was not found,
Oblivion Gravity,Asura,sadness,Track was not found,
Earthgarden,Nada,excitement,Track was not found,
Unfolding Mystery,Music from the World of Osho,neutral,Track was not found,
Elephant Waltz (Remix),Jairamji,reflective,Track was not found,
Lamentations,Banco De Gaia,reflective,Track was not found,
Derbouka Part 1,Master Margherita,reflective,Track was not found,
Metatron's Sugar Cube,Slackbaba,reflective,Track was not found,
Yello Sand Back,Sabi,reflective,Track was not found,
Wakan Tanka,Dymons,joy,Track was not found,
Hexed And Perplexed,Liquid Stranger,reflective,Track was not found,
Dewas,Taruna,reflective,Track was not found,
Autopsia,Entheogenic,reflective,Track was not found,
You Are One,The Peaking Goddess Collective,reflective,Track was not found,
Uki 3_2,Sabi,reflective,Track was not found,
Litany,Outersect,reflective,Track was not found,
Urbanoia,Pitch Black,reflective,Track was not found,
Brick (Live Album Version),Ben Folds,sadness,Track was not found,
Confusion Illusion - Remastered,Solar Fields,reflective,Track was not found,
Johdo,Sabi,reflective,Track was not found,
Right After The Ending,Sabi,reflective,Track was not found,
Soft Lightning,I Awake,reflective,Track was not found,
Dew Point,Liquid Stranger,reflective,Track was not found,
Hotel Caledonia,Gaudi,reflective,Track was not found,
100 pills,Mr. Meeble,reflective,Track was not found,
Pethadin Beats,Kaya Project,reflective,Track was not found,
Insum (Remix) - Remastered,Solar Fields,sadness,Track was not found,
Labyrinth of Colours,Kuba,reflective,Track was not found,
Eye for You,Opia,joy,Track was not found,
Rozococie With Ajja,Electrypnose,reflective,Track was not found,
Elevator (MAW mix),Jaffa,reflective,Track was not found,
Back To Earth,Asura,reflective,Track was not found,
Umrah (feat. Irina Mikhailova),Kaya Project,reflective,Track was not found,
Persia,Master Margherita,reflective,Track was not found,
Nyamalo,Kasse Mady Diabate,reflective,Track was not found,
Hovering Glows,Terre Thaemlitz,reflective,Track was not found,
West Coast,Melissa Larkin,excitement,Track was not found,
Times Are Good (Sometimes remix) - Remastered,Solar Fields,reflective,Track was not found,
Combinations (On/Off Edit) - Remastered,Solar Fields,reflective,Track was not found,
Olhas,Savath & Savalas,reflective,Track was not found,
The Man Who Danced Too Slowly,Baka Beyond,reflective,Track was not found,
All Sleeping,Banco De Gaia,reflective,Track was not found,
Aquaville,Quad,reflective,Track was not found,
Uri,Angel Tears,reflective,Track was not found,
Deepchandi,Master Margherita,reflective,Track was not found,
Free Flowing,Blue Lunar Monkey,reflective,Track was not found,
Resonator,Cabaret Voltaire,reflective,Track was not found,
Ngombi,Baka Beyond,reflective,Track was not found,
Oreia,Banco De Gaia,reflective,Track was not found,
High Beams,The National,reflective,Track was not found,
Journey Of The Sorcerer  (LP Version),Eagles,reflective,Track was not found,
Nahwia,Baka Beyond,calm,Track was not found,
All Things Passing,Kalpataru Tree,reflective,Track was not found,
Through the Flames,Kaya Project,reflective,Track was not found,
One Starry Night Revisited,Kevin Yost,reflective,Track was not found,
A Mother's Love,The Meters,reflective,Track was not found,
Acquiescence,Banco De Gaia,reflective,Track was not found,
Keep Walking,Kuba,sadness,Track was not found,
The Third Chamber (Part 4),Loop Guru,reflective,Track was not found,
Theory Of Tides,Circular,neutral,Track was not found,
A Journey With Your Angel,Lab's Cloud,reflective,Track was not found,
Inward Trip,Astropilot,reflective,Track was not found,
Blue Lunar Monkey - Haramara,Blue Lunar Monkey,joy,Track was not found,
Transmissions in Bloom (ALive mix),Shulman,reflective,Track was not found,
Lotus Heart (Kalya Scintilla Remix),Desert Dwellers,reflective,Track was not found,
Djahane,Mind Necrosis Factor,reflective,Track was not found,
Travelling without Moving (Trip 8),Pete Namlook,sadness,Track was not found,
Star Suite (Shelter Vocal Mix),Mondo Grosso,reflective,Track was not found,
Amon Tobin°-°Easy Muffin,Ninja Tune,reflective,Track was not found,
It Never Enterd My Mind,Miles Davis,joy,Track was not found,
Bartok 100,Hibernation,reflective,Track was not found,
From Memphis To Heliopolis,Phil Thornton & Hossam Ramzy,reflective,Track was not found,
Nepalesio,Master Margherita,reflective,Track was not found,
The Beauty Of The Rain (Album Version),Dar Williams,sadness,Track was not found,
narcissist - live on wriu,Sage Francis,reflective,Track was not found,
Canya Jam,Baka Beyond,reflective,Track was not found,
Marooned,Aquascape,calm,Track was not found,
Woza,Vusi Mahlasela,reflective,Track was not found,
The Quickening,Tetrameth,reflective,Track was not found,
"Wet, Soft Coteau, Carps",Sabi,sadness,Track was not found,
Travelling Without Moving (Trip 1),Pete Namlook,neutral,Track was not found,
Holistic Resonance,Padmasana,sadness,Track was not found,
Swaragami,Jairamji,sadness,Track was not found,
Tears Fall Like Ash,Kaya Project,reflective,Track was not found,
Instant Replay,Château Flight,reflective,Track was not found,
Prana Rush,Blue Lunar Monkey,reflective,Track was not found,
Chasing Rainbows,Kalpataru Tree,reflective,Track was not found,
mysternium,Kalpataru Tree,reflective,Track was not found,
My Place,Jaguar Wright,excitement,Track was not found,
Invention (ALive mix),Shulman,reflective,Track was not found,
Ghost Cat,Pele,reflective,Track was not found,
Psychological Pyrotechnics,Tetrameth,joy,Track was not found,
One We Are,Tengri,sadness,Track was not found,
Vrelo,Tengri,reflective,Track was not found,
Bounaka,Baka Beyond,reflective,Track was not found,
Takshaka,Makyo,reflective,Track was not found,
matmilk,Sabi,reflective,Track was not found,
Body Now,V-trap,reflective,Track was not found,
Strange Rotation,Kalpataru Tree,reflective,Track was not found,
Back to the Roots,Lab's Cloud,reflective,Track was not found,
Yasmin,Astropilot,reflective,Track was not found,
The Pillar of Fire,Kaya Project,reflective,Track was not found,
Screaming Bulb (10'3'23),Sabi,reflective,Track was not found,
Fred The Frog,V-trap,excitement,Track was not found,
Formations,Mileece,reflective,Track was not found,
Knowledge And Spirit,Hibernation,reflective,Track was not found,
Smoke Signals,Kaya Project,reflective,Track was not found,
Deep Step,Kenji Williams,reflective,Track was not found,
Dark Clouds,Kalpataru Tree,reflective,Track was not found,
High As We Might Be,Kalpataru Tree,sadness,Track was not found,
Der Froschkoenig,V-trap,reflective,Track was not found,
Autumn Dreaming,Kalpataru Tree,reflective,Track was not found,
Flicker,Kaya Project,reflective,Track was not found,
Snakes & Ladders,Basia Bulat,reflective,Track was not found,
Angel & Lion,F master F,reflective,Track was not found,
Fleur De La Nuit,SiebZehN,sadness,Track was not found,
Mulvihill’s_Wallop The Spot,Matt Molloy,excitement,Track was not found,
Bye-Ya,John Coltrane,reflective,Track was not found,
Yakshini,Makyo,reflective,Track was not found,
Ocean Kingdom,Hol Baumann,reflective,Track was not found,
Todora (feat. Irina Mikhailova),Kaya Project,reflective,Track was not found,
Firestorm,Kaya Project,reflective,Track was not found,
The Phoenix Rises,Kaya Project,reflective,Track was not found,
The Road to Yegan,Kuba,reflective,Track was not found,
Suddenly,Kuba,reflective,Track was not found,
The Mist,Astropilot,reflective,Track was not found,
"Black Ink, Dancing in a Rainstorm",Sabi,reflective,Track was not found,
Moon Magnet,Tengri,sadness,Track was not found,
Mother Nature (ALive mix),Ishq & Shulman,reflective,Track was not found,
He Near Krxern,Grandma,joy,Track was not found,
Farscape 7 (featuring Ayten),Asura,sadness,Track was not found,
Next Breath,Kalpataru Tree,reflective,Track was not found,
Spirit Calling,Kalpataru Tree,reflective,Track was not found,
Izlez,Tengri,reflective,Track was not found,
"Quema, Bruja",F master F,reflective,Track was not found,
Shputnik in Glenshiel,Martyn Bennett,reflective,Track was not found,
Ice Fields,Robert Rich & Ian Boddy,sadness,Track was not found,
La Estrella Negra (dub mix),F master F,reflective,Track was not found,
Increasing Up to Positive,Lab's Cloud,sadness,Track was not found,
Ulvrmxsw5 (Pita),Ulver,sadness,Track was not found,
Fast Forward Tonight - Rewind Tomorrow,F master F,reflective,Track was not found,
La Estrella Negra (donkey shot mix),F master F,reflective,Track was not found,
Love At First Feel,F master F,reflective,Track was not found,
Celestial Reasoning,Jairamji,reflective,Track was not found,
Cat-Silver,David Last,reflective,Track was not found,
Devadasi (Mantra Mix),Makyo,sadness,Track was not found,
I Don't Like The Drugs (Infected By The Source Of The Earth),Marilyn Manson,neutral,Track was not found,
La Puerta Azul (vivo),Maná,sadness,Track was not found,
Varanasi Summer Dub,Lab's Cloud,reflective,Track was not found,
Katarino (feat. Irina Mikhailova),Kaya Project,reflective,Track was not found,
Bread For Da Dread,F master F,reflective,Track was not found,
Intersperse,Man Of No Ego,reflective,Track was not found,
Genetic Guitars,Seamoon,sadness,Track was not found,
Cycladic Dub,Vlastur,reflective,Track was not found,
Ayesha,Outersect,reflective,Track was not found,
mexican7,Apparat,reflective,Track was not found,
23 Towers (Eat Static Remix),Kaya Project,reflective,Track was not found,
日々の音色,SouR,reflective,Track was not found,
Sky Path (Folk Remix),Chronos,excitement,Track was not found,
The Fourth Revelation,GMS and 1300 Mics,reflective,Track was not found,
Hallaig,Martyn Bennett,reflective,Track was not found,
The Divine Radiance,Robert Rich & Alio Die,reflective,Track was not found,
